"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0031348","negative regulation of defense response",252,0.353363125474313,1.64743729880287,6.79563288760234e-05,0.00184431027692811,0.00155825892102631,5337,"tags=40%, list=28%, signal=29%","TAFA3/AURKB/LYAR/PVR/ZDHHC18/IL22RA2/PTPN2/LYN/TRIM65/RHBDF2/IL20RB/PPARA/YES1/PIM1/OTULIN/SIRPA/ILRUN/TYRO3/DDX39A/MFHAS1/PSMB4/MMP12/GSTP1/NMI/SFN/SPINK5/IL2RA/PPARD/PBK/ADA/PRMT2/ARG2/SMIM30/CX3CL1/KIR2DL4/HLA-F/NT5C2/ELF4/IFI16/WFDC1/FPR2/DSG2/YWHAZ/RPS19/NLRC5/IL22RA1/GNAS/GHRL/DTX4/C15orf39/ARRB2/BCR/EXTL3/NECTIN4/SLAMF8/MEFV/SMPDL3B/FNDC4/FYN/ATG5/MAPK7/CEACAM1/C1QBP/SRC/GIT1/HLA-A/MAPK14/HCK/YTHDF2/USP18/A2M/KLRD1/LILRB1/SIGLEC10/RNF26/SERPINB9/HLA-G/PLCG1/EIF4E2/FOXP3/FXR1/TRIM38/HLA-B/TNFAIP3/MKRN2/NT5E/PARP1/DRD2/PSMA1/MDK/SYK/TIGIT/FURIN/SOCS5/SAMHD1/BANF1/FAM3A/CYP19A1/CXCL17/KLRC1/FAM76B"
"GO:0000723","telomere maintenance",161,0.392610910644739,1.74932801321204,7.11689781055153e-05,0.00190574708038102,0.0016101669151732,3062,"tags=28%, list=16%, signal=24%","CCNE1/DKC1/AURKB/PIF1/EXO1/BLM/SMG5/DCLRE1C/CCT6A/CCT4/RAD51/DNA2/CCT5/DCLRE1B/TERT/FEN1/TCP1/SMC6/ACTL6A/PCNA/PML/NEK2/BRCA2/GAR1/UCHL5/CDK2/CCT3/RUVBL1/CCT8/RECQL4/HNRNPD/PRKDC/XRCC6/MAD2L2/MYC/RPA1/CCNE2/LRRC34/CCT7/PINX1/NAT10/GNL3L/PRKCQ/HSP90AB1/DHX36"
"GO:0009125","nucleoside monophosphate catabolic process",17,0.722627553178381,2.04195816945072,7.91097660294463e-05,0.00209971956091372,0.0017740543868231,4738,"tags=65%, list=25%, signal=49%","UPP1/XDH/PNP/ADA/HPRT1/HDDC2/NT5C2/DNPH1/DPYS/TYMP/NT5E"
"GO:0042770","signal transduction in response to DNA damage",194,0.380528635547453,1.73333282600708,7.9574632871314e-05,0.00210279457477924,0.00177665246798557,5112,"tags=40%, list=27%, signal=30%","CDKN2A/CHEK1/FOXM1/TICRR/STK38/DONSON/PLK1/MSH2/RNF8/GTSE1/CHEK2/NDRG1/CLSPN/BLM/LYN/RBM38/RFWD3/KDM1A/RAD51/CDK1/ANKRD1/E2F1/BID/MDC1/RHNO1/PML/CASP2/FANCD2/TIPRL/SMYD2/BRCA2/TIPIN/E2F7/ATAD5/AARS1/CDC5L/CDK2/SNAI1/RNF168/STK33/TOPBP1/DGKZ/H2AX/PRKDC/MAD2L2/COPS3/BRD4/EME1/KMT5A/WDR76/DTL/SOX4/TFAP4/USP10/WAC/BRIP1/PTTG1IP/GNB1L/MAPK14/MAPK12/USP28/ING4/EEF1E1/RINT1/BARD1/MRE11/HINFP/RAD1/TRIAP1/MAP3K7/DOT1L/RBX1/RPA2/HUS1/NPM1/TRIM39/SNAI2/DYRK3"
"GO:0140029","exocytic process",92,-0.420198243126579,-1.8568558408338,8.0801656912849e-05,0.00212589512183369,0.00179617013482205,4695,"tags=42%, list=25%, signal=32%","GNAO1/PLA2G3/UNC13B/SYT7/STXBP1/DOC2B/RALB/BLOC1S6/STXBP2/NAPB/VPS18/TRARG1/VTI1B/GRIK5/DOC2A/RAB3A/STX1B/VPS11/SNPH/CADPS2/SNAP29/PSEN1/EXOC2/RAB11A/SYT13/RIMS1/PRRT2/SYP/RAB44/SLC18A2/SNAP23/NAPA/RAB11FIP3/SYT1/RPH3AL/CPLX1/EXOC6/SYTL2/SYT9"
"GO:0060972","left/right pattern formation",125,-0.379589951138351,-1.77518321906674,8.34774536896599e-05,0.00218087319208748,0.00184262114119852,3626,"tags=34%, list=19%, signal=27%","FOXN4/WNT5A/MICAL2/MMP21/MKS1/IFT122/OVOL2/CFAP52/FOXJ1/DRC1/CITED2/CCDC39/SMAD3/SOX17/PSEN1/MOSMO/NEK8/DNAAF4/CIMAP3/KIF3B/DYNC2H1/ODAD3/DYNC2LI1/PKD1L1/PCSK6/ODAD4/PIERCE2/DNAI1/CFAP45/BBS5/CFAP53/DNAAF11/EPB41L5/TBX3/CCDC40/IFT140/DNAAF3/FGF10/DNAH5/DNAAF1/BBS4/PIERCE1"
"GO:0051648","vesicle localization",217,-0.326431326381745,-1.65098612344771,8.36152211406152e-05,0.00218087319208748,0.00184262114119852,4243,"tags=31%, list=22%, signal=25%","TRAPPC6B/TMED10/NAGLU/STXBP1/AP3M1/PRKN/BLOC1S6/FBXW11/STXBP2/TRAPPC11/CUL3/PPFIA2/LRRK2/SDC4/MYO1C/GBF1/PTEN/SHROOM2/TMEM230/KIF13A/PCLO/BBS2/KLHL12/TSG101/HTT/PINK1/RAB3A/CHMP2A/AP3B1/PDCD6IP/CLASP2/BICDL1/SYNDIG1/CADPS2/TRIP11/AP1AR/SNAP29/PPP6C/PSEN1/EXOC2/RAB11A/TANC2/BSN/KIF3B/TRAK2/TRAK1/CLN3/AP3S2/SNAP23/TRAPPC13/KIF3A/BBS5/SPG11/SMPD3/KIF5C/SAR1B/MYO5C/MREG/SEC16A/FYCO1/LIN7A/RAB17/EXOC6/KIF16B/SYBU/BAIAP3/BBS4/MLPH"
"GO:0008589","regulation of smoothened signaling pathway",87,-0.420207247199478,-1.84158460037145,8.72993147820322e-05,0.00225741790369847,0.00190729381651641,3432,"tags=39%, list=18%, signal=32%","EVC/MGRN1/TTBK2/MKS1/GLI1/DHH/CTNNA1/IFT122/CDK20/NDST1/RB1/DLG5/PRKACB/FUZ/INTU/KCTD21/CPLANE2/MOSMO/DYNC2H1/DCDC2/TXNDC15/TRAF3IP1/SCUBE1/STK36/BTRC/ARMC9/GLI3/TCTN1/ENPP1/FBXL17/IFT140/KCTD6/FGF10/FOXA1"
"GO:0010212","response to ionizing radiation",139,0.412064311446397,1.78533439862036,8.86108020956013e-05,0.00228153881464102,0.00192767358944817,2689,"tags=29%, list=14%, signal=26%","TICRR/RAD51AP1/RAD54L/MSH2/RNF8/CHEK2/CRYAB/BLM/KARS1/XRCC2/DNMT3A/DCLRE1C/RFWD3/BAK1/KDM1A/RAD51/CXCL10/SFRP1/LCN2/RAD54B/RHNO1/PML/FANCD2/CCL7/BRCA2/FIGNL1/RNF168/TANK/TOPBP1/TNF/ELK1/H2AX/ECT2/TSPYL5/PRKDC/XRCC6/HSF1/IFI16/KDM4D/VCAM1/COP1"
"GO:0098773","skin epidermis development",123,0.414215252352104,1.76880716835666,9.07535953183967e-05,0.0023267677097589,0.0019658875115779,3018,"tags=34%, list=16%, signal=29%","KRT16/STMN1/FERMT1/GAL/HDAC2/CDH3/NOTCH1/EGFR/SMO/LGR5/WNT10A/EXT1/FOXQ1/CLDN1/SFN/ELOVL1/SPINK5/MET/LSR/STARD7/LHX2/NSUN2/GATA6/KRT17/SOSTDC1/EDAR/SNAI1/SOS1/ZNF750/TNF/GRHL1/SRF/CYP26B1/SOX9/HPSE/FOXI3/GRHL3/TMEM79/GNAS/TFAP2C/DKK1/VANGL2"
"GO:0023061","signal release",445,-0.265385963348422,-1.46285518633297,9.34482704546306e-05,0.0023857026673269,0.00201568169455216,3009,"tags=23%, list=16%, signal=20%","TOR2A/GRIK5/SLC30A1/TRPA1/C2CD2L/DOC2A/PINK1/FGB/RAB3A/SELENOT/PPT1/UCN/CPT1A/STX1B/SNPH/CXCL12/STXBP4/CADPS2/ADORA3/NNAT/ABCA12/SNAP29/CPE/RAPGEF4/PSEN1/C1QTNF3/RFX6/NPY2R/SYT13/ILDR1/PPP3CB/CHRNA6/RIMS1/F2R/GPER1/VAMP2/NKX3-1/PRRT2/AP2B1/GJA1/SIDT2/MYOF/SYP/RAB11FIP1/GRP/TRPM4/KISS1R/FFAR2/RAB44/FZD4/MIDN/PER2/P2RX4/SLC18A2/TAC1/SNAP23/FER1L5/NAPA/GLUD1/GDF9/F2RL2/SREBF1/ADRA2A/TFAP2B/GRM4/IRS1/RAB11FIP3/SMPD3/ADCY5/MYRIP/PTPRN2/MYB/SIRT3/CHGA/PLA2G10/RIMS4/TBX3/GHRH/WNK4/GIPR/LIN7A/RAPGEF3/SLC6A4/ITPR1/CRY2/SYT1/RPH3AL/CPLX1/SYBU/SYTL4/BAIAP3/TRH/SLC30A8/AGTR1/SLC4A8/SYT9/KCNJ11/SLC44A4/ABCC8/ABAT/GATA3"
"GO:0006457","protein folding",200,0.366017510758338,1.67108289174362,9.58609355234908e-05,0.00243697104020689,0.00205899837526805,4169,"tags=31%, list=22%, signal=24%","ANP32E/CDC123/PDCD5/CRYAB/HSPA14/DNAJB11/BAG2/DNAJC2/PDIA6/CCT6A/CCT4/CCT5/PFDN2/PDIA2/QSOX2/ZPR1/TCP1/MOGS/CALR/CHORDC1/ERP44/PPIL1/KHSRP/HSPD1/APLF/NFYC/CCT3/PDIA5/HSP90B1/CCT8/TBCC/SACS/PDIA4/DFFA/PPIH/CCT7/HSPA4L/VBP1/METTL21A/PPIB/DNAJA1/HSP90AB1/AHSA1/ERO1A/HYOU1/PFDN4/FKBP1A/PPIE/DNAJB6/P3H1/HSPE1/PPIA/P4HB/HSP90B2P/CHCHD4/TAPBP/PFDN6/TXNDC5/PDCL3/TBCB/HSPA6/HSP90AB3P"
"GO:0002228","natural killer cell mediated immunity",81,0.46410278394573,1.86128510145382,0.000111557054114855,0.0028240808867311,0.00238606772976311,7447,"tags=72%, list=39%, signal=44%","ULBP3/PVR/TUBB/ULBP1/ULBP2/CEBPG/UNC13D/RNF19B/LAG3/GZMB/KIR2DL4/HLA-F/ARRB2/IL12A/NECTIN4/SLAMF7/PLEKHM2/RAET1G/PRDX1/CEACAM1/HLA-A/CALHM6/KLRD1/LILRB1/SERPINB9/HLA-G/SH2D1B/NKG7/IL18RAP/HLA-B/TIGIT/KLRC1/CADM1/HLA-E/LAMP1/LGALS9/CLNK/IL18/CORO1A/HLA-C/SLAMF6/CD2/VAMP7/PIK3CB/CD96/CD226/SH2D1A/KIF5B/FCGR3A/NCR3/KLRC4-KLRK1/KLRK1/HAVCR2/CRK/RAB27A/VAV1/PIK3R6/INPP5D"
"GO:0031396","regulation of protein ubiquitination",191,0.364193295287903,1.6536369972294,0.000117050483882621,0.00293845485580331,0.00248270236866823,4649,"tags=34%, list=24%, signal=26%","SKP2/CDKN2A/CDC20/AMER1/GTPBP4/RIPK2/UBXN2A/PLK1/FBXO5/UBE2C/BAG2/PELI1/MTBP/MAD2L1/TBC1D7-LOC100130357/TBC1D7/KDM1A/IVNS1ABP/NXN/INAVA/NMI/RPS7/ANGPT1/UBE2S/SPHK1/FAM107A/SPSB4/FANCI/UBE2D1/TSPYL5/MAD2L2/PLAA/PINX1/UBE2V2/TSPO/PRICKLE1/GNL3L/CEP78/BIRC2/AIMP2/DNAJA1/HSP90AB1/ARRB2/SVBP/MALT1/SPRTN/FBXW7/PTTG1IP/FYN/USP44/ATG5/PPIA/NGF/DCUN1D1/RPL5/CHFR/HSP90AB3P/DERL1/HUWE1/SIRT7/PTPN22/BIRC3/TNFAIP3/SEPTIN4/UBE2L3"
"GO:0018193","peptidyl-amino acid modification",381,0.316147994398811,1.53072040719346,0.000123833199611085,0.0030830373043669,0.00260486017102744,3925,"tags=27%, list=21%, signal=21%","TTLL4/CDKN2A/PRKX/CHEK1/PLOD1/BCL11A/RIPK2/RASD2/NT5DC2/PLK1/ZDHHC18/PTPN2/CLSPN/DPH2/LYN/PLOD3/RAP2B/CHI3L1/DESI1/S100A8/GAPDH/CFAP20/EGFR/UBA2/AURKA/AGTPBP1/CNOT9/NMT2/SFRP1/CDK1/SMC6/CSPG4/GPRC5B/P3H2/ANGPT1/EPHA7/ALK/ABI1/AGBL5/PML/PFN2/NDUFAF7/PPIL1/SPHK1/JMJD6/EFNA5/SMYD2/SUMO3/SENP5/CDK2/EPHB2/BAG6/IVL/IFIH1/PRKDC/MAD2L2/QPCT/UHRF2/WNK3/TRIM27/S100A9/PARD3/SETD6/VEGFA/IFNG/RANGAP1/SAE1/PAQR3/GNL3L/SIRT5/KMT5A/SENP3/PRMT1/ARHGEF2/ZMIZ2/PDCD10/LILRA5/LIF/IL12A/SUMO1/PLOD2/IL31RA/NOS2/SIRT2/EHMT2/FYN/KIAA1586/PPIA/SUMO2/CD80/P4HB/IL15/CSNK2B/ERRFI1/SRC/KIT/ZDHHC20/HCK/ZDHHC8/ZNF451/ATAT1"
"GO:0045943","positive regulation of transcription by RNA polymerase I",34,0.585015268992154,1.95993406918264,0.000124959369975061,0.00309319586485756,0.00261344314521968,3904,"tags=56%, list=21%, signal=44%","DEK/LYAR/WDR43/BNC1/DDX11/NCL/DHX33/MYBBP1A/SMARCA4/ATF4/SMARCB1/DDX21/CARM1/WDR75/MARS1/HEATR1/BAZ1B/NOL11/PWP1"
"GO:0046112","nucleobase biosynthetic process",17,0.706416922042415,1.996151127449,0.000134246543438942,0.00328794887894157,0.00277799009016142,2615,"tags=59%, list=14%, signal=51%","CTPS1/GART/GMPS/CAD/CMPK1/ADA/HPRT1/UMPS/PAICS/PPAT"
"GO:0006631","fatty acid metabolic process",354,-0.279329311646622,-1.51408442646518,0.000143183960378038,0.00349264518735902,0.00295093813078283,2909,"tags=23%, list=15%, signal=20%","CYP4V2/ECHDC2/AUH/CPT1A/SCP2/AIG1/ACOX3/CYP4F12/ACSM5/ABCD4/PDK4/PRXL2B/MGLL/CES1/PTGR1/LONP2/ABHD1/ERLIN2/TNXB/GPIHBP1/CRYL1/SLC27A1/MBLAC2/CYP4F11/AMACR/ETFDH/PEX7/LIAS/LTC4S/FAAH2/HPGDS/ABCD3/ACSF2/ACOT1/PLA2G4F/PDK2/PRKAG1/PER2/FASN/ACACB/ABHD2/BLVRA/GSTM2/HSD17B8/ECI2/TMEM135/SREBF1/CBR4/CYP4A22/ACOT2/PTGR2/IRS1/HACD3/GDF15/DCAF5/ACBD4/CYP4A11/CRAT/ELOVL2/PLA2G10/ALOX15B/HSD17B4/PRKAB1/PLIN5/ASAH1/APPL2/FAAH/CYP4Z1/ACSM1/CYP2A7/SLC27A2/ETFBKMT/ELOVL5/CROT/CYP4F8/ACOX2/CYP4B1/ACOT4/IVD/CYP2A6/ACADSB/XBP1"
"GO:1904871","positive regulation of protein localization to Cajal body",10,0.810104339745094,1.98650638345589,0.000149593904331982,0.00361969186184816,0.00305827994652068,2347,"tags=70%, list=12%, signal=61%","CCT6A/CCT4/CCT5/TCP1/CCT3/CCT8/CCT7"
"GO:1904872","regulation of telomerase RNA localization to Cajal body",12,0.775696379996726,2.01398769891237,0.000165501194803274,0.0039257665302745,0.00331688262771915,2347,"tags=67%, list=12%, signal=58%","DKC1/CCT6A/CCT4/CCT5/TCP1/CCT3/CCT8/CCT7"
"GO:0061621","canonical glycolysis",19,0.692084491369784,2.01924765829415,0.0001742342820382,0.0041006310518756,0.00346462577276617,3816,"tags=58%, list=20%, signal=46%","ENO1/PFKP/TPI1/FOXK2/GPI/PGK1/HK3/FOXK1/PFKL/PKM/PGAM1"
"GO:0061718","glucose catabolic process to pyruvate",19,0.692084491369784,2.01924765829415,0.0001742342820382,0.0041006310518756,0.00346462577276617,3816,"tags=58%, list=20%, signal=46%","ENO1/PFKP/TPI1/FOXK2/GPI/PGK1/HK3/FOXK1/PFKL/PKM/PGAM1"
"GO:2000179","positive regulation of neural precursor cell proliferation",47,0.532729259209752,1.92003638623666,0.000188829951922596,0.00442685004020872,0.00374024840261181,2882,"tags=43%, list=15%, signal=36%","FZD9/PAX6/LYN/NOTCH1/ASPM/SOX10/SMO/KDM1A/NES/WDR62/ID4/LHX2/CX3CL1/ADGRG1/PROX1/VEGFA/RYK/TOX/FLNA/DISC1"
"GO:0001824","blastocyst development",120,0.401487639160427,1.71724477779747,0.000242485558241209,0.00555503987986039,0.00469345671264553,3319,"tags=31%, list=17%, signal=26%","TTLL4/HORMAD1/POU5F1/CHEK1/NASP/BYSL/NPM2/NCAPG2/GINS1/SF3B6/TEAD4/ZPR1/RRM2/CCNB1IP1/TET1/ACTL6A/SUV39H1/GINS4/RPL7L1/NEK2/BRCA2/ADA/ASF1B/EMG1/SRF/RAD51B/SMARCB1/WDR74/AKAP3/TM4SF1/PNLDC1/RRP7A/PSMC4/TFAP2C/PSMC3/NDEL1/PHF6"
"GO:0009914","hormone transport",291,-0.280845836619872,-1.47931741111769,0.000275481967377406,0.00619320467704803,0.00523264255395576,3556,"tags=27%, list=19%, signal=23%","PRKAR1A/HFE/CRHBP/SNX19/SLC16A2/ADRA2C/LEP/RBM4/CRYM/PCLO/CGA/TOR2A/TRPA1/C2CD2L/FGB/RAB3A/SELENOT/UCN/CPT1A/ABCB1/STXBP4/NNAT/ABCA12/CPE/RAPGEF4/C1QTNF3/RFX6/ILDR1/PPP3CB/GPER1/NKX3-1/GJA1/SIDT2/RAB11FIP1/GRP/TRPM4/KISS1R/FFAR2/RAB44/FZD4/MIDN/PER2/SLC18A2/TAC1/SNAP23/GLUD1/GDF9/F2RL2/SREBF1/ADRA2A/TFAP2B/IRS1/RAB11FIP3/SMPD3/ADCY5/MYRIP/PTPRN2/MYB/SIRT3/CHGA/TBX3/GHRH/WNK4/GIPR/RAPGEF3/ITPR1/CRY2/RPH3AL/CPLX1/SYBU/SYTL4/BAIAP3/TRH/SLC30A8/AGTR1/KCNJ11/ABCC8/ABAT/SLC7A8/GATA3"
"GO:0042633","hair cycle",105,0.414721532680991,1.7287594493655,0.000306023026144462,0.00675380488102704,0.00570629402134034,4152,"tags=39%, list=22%, signal=31%","KRT16/KRT83/FERMT1/GAL/HDAC2/CDH3/NOTCH1/TRPV3/EGFR/SMO/LGR5/TERT/WNT10A/EXT1/FOXQ1/SPINK5/LHX2/NSUN2/KRT17/SOSTDC1/EDAR/SNAI1/SOS1/TNF/KRT14/MPZL3/SOX9/HPSE/FOXI3/TMEM79/GNAS/TFAP2C/DKK1/VANGL2/APCDD1/NOM1/ALX4/CD109/NSDHL/WNT10B/FZD6"
"GO:0007368","determination of left/right symmetry",118,-0.370838917862933,-1.71115670800834,0.000316865039332305,0.00696756154006255,0.0058868971579371,3626,"tags=32%, list=19%, signal=26%","FOXN4/WNT5A/MICAL2/MMP21/MKS1/OVOL2/CFAP52/FOXJ1/DRC1/CITED2/CCDC39/SMAD3/SOX17/PSEN1/NEK8/DNAAF4/KIF3B/DYNC2H1/ODAD3/DYNC2LI1/PKD1L1/PCSK6/ODAD4/PIERCE2/DNAI1/CFAP45/BBS5/CFAP53/DNAAF11/TBX3/CCDC40/IFT140/DNAAF3/FGF10/DNAH5/DNAAF1/BBS4/PIERCE1"
"GO:0002832","negative regulation of response to biotic stimulus",129,0.39581223477952,1.70502046881464,0.00034721083629396,0.00752498305277378,0.00635786294705639,5696,"tags=47%, list=30%, signal=33%","AURKB/LYAR/PVR/ZDHHC18/PTPN2/PIM1/SIRPA/ILRUN/TYRO3/DDX39A/MMP12/NMI/SFN/SPINK5/ARG2/SMIM30/KIR2DL4/IL4I1/HLA-F/NT5C2/IFI16/YWHAZ/RPS19/NLRC5/DTX4/CD274/ARRB2/NECTIN4/SLAMF8/YWHAG/ATG5/CEACAM1/C1QBP/HLA-A/USP5/YTHDF2/USP18/A2M/KLRD1/LILRB1/RNF26/SERPINB9/HLA-G/EIF4E2/FOXP3/TRIM38/HLA-B/PDCD1/TNFAIP3/PARP1/DRD2/TIGIT/SAMHD1/BANF1/FAM3A/KLRC1/HLA-E/CARD16/VSIG4/LGALS9"
"GO:0045824","negative regulation of innate immune response",93,0.434337723094718,1.77871635909544,0.000356900410174436,0.00761063439384677,0.00643022981937419,6110,"tags=52%, list=32%, signal=35%","AURKB/LYAR/PVR/ZDHHC18/PTPN2/PIM1/TYRO3/DDX39A/MMP12/NMI/SFN/SMIM30/KIR2DL4/HLA-F/IFI16/YWHAZ/RPS19/NLRC5/DTX4/ARRB2/NECTIN4/SLAMF8/ATG5/CEACAM1/HLA-A/YTHDF2/USP18/A2M/KLRD1/LILRB1/SERPINB9/HLA-G/EIF4E2/HLA-B/TNFAIP3/PARP1/DRD2/TIGIT/SAMHD1/BANF1/FAM3A/KLRC1/HLA-E/VSIG4/LGALS9/CNOT7/CR1/PARP14"
"GO:0007269","neurotransmitter secretion",140,-0.347150374396566,-1.65174205158675,0.000354136965224209,0.00761063439384677,0.00643022981937419,4182,"tags=33%, list=22%, signal=26%","STXBP1/DOC2B/NF1/PRKN/BLOC1S6/STXBP2/FBXL20/PPFIA2/LRRK2/PIP5K1C/NAPB/PREPL/VPS18/PCLO/GRIK5/SLC30A1/DOC2A/RAB3A/PPT1/STX1B/SNPH/CADPS2/SNAP29/PSEN1/SYT13/RIMS1/GPER1/VAMP2/PRRT2/AP2B1/MYOF/SYP/SNAP23/FER1L5/NAPA/GRM4/PTPRN2/RIMS4/LIN7A/SYT1/RPH3AL/CPLX1/BAIAP3/SLC4A8/SYT9/ABCC8"
"GO:0040029","epigenetic regulation of gene expression",254,0.339711012508561,1.58601526385789,0.000357475857707835,0.00761063439384677,0.00643022981937419,4699,"tags=33%, list=25%, signal=26%","SUV39H2/CHEK1/LBR/EZH2/PADI2/RNF8/HDAC2/LMNB2/PHF19/BEND3/DNMT3A/KDM1A/OIP5/PIWIL4/MAEL/MORC2/TET3/HMGA2/DNMT1/H2AZ1/VPS72/TET1/LMNB1/MIS18A/EED/SUV39H1/DCAF13/RBM15/WDR5/METTL4/LHX2/ATAD2/HELLS/CDK2/RNF168/C19orf84/H2AX/SMARCA4/MTA2/CDKN2B-AS1/APP/MYC/UHRF2/SMARCB1/TRIM27/IFI16/UHRF1/KDM1B/MTF2/NOC2L/SMYD5/CENPV/TFAP2C/GLMN/TDRD12/MACROH2A2/PCID2/POLE3/RLF/TDG/BRD7/TASOR2/SIRT2/EHMT2/APOBEC3A/DPY30/LMNA/ZFP57/SMCHD1/HMGB1/SCMH1/KDM5A/RIF1/CDYL/MYCN/MCRIP1/SAMD1/SIRT7/HDAC1/L3MBTL3/ASIP/DOT1L/BAZ1A/ATAD2B/H3C2"
"GO:0045109","intermediate filament organization",48,0.511151515327367,1.8560602329186,0.000359371922288574,0.00762399940770655,0.00644152192804872,4224,"tags=44%, list=22%, signal=34%","KRT16/KRT83/KRT86/KRT79/KRT6B/INA/PKP1/KRT81/KRT6C/KRT6A/KRT5/KRT23/KRT17/KRT14/AGFG1/KLHL24/DNAJB6/KRT75/VIM/KRT4/KRT7"
"GO:0031343","positive regulation of cell killing",66,0.466235433995895,1.8015322891295,0.000373152241231742,0.0077793849599351,0.00657280727953634,7602,"tags=71%, list=40%, signal=43%","ULBP3/PVR/ULBP1/RAET1L/ULBP2/TAP2/POMC/LAG3/HLA-F/CYRIB/IL23A/IL12A/NOS2/PRF1/IL12RB1/RAET1G/HLA-A/KLRD1/HLA-G/IL18RAP/HLA-B/HLA-H/XCL1/KLRC1/CADM1/HLA-E/LAMP1/CD1A/SPI1/CD1B/HLA-C/SLAMF6/HLA-DRA/STAP1/B2M/CD226/HLA-DRB1/SH2D1A/NCR3/KLRC4-KLRK1/KLRK1/PTPRC/P2RX7/VAV1/STX7/MAPK8/TYROBP"
"GO:0060707","trophoblast giant cell differentiation",12,0.756543253638261,1.9642592718159,0.000385858295120563,0.00796163091815545,0.00672678700505783,3028,"tags=75%, list=16%, signal=63%","ELF5/MDFI/PLK4/GJB5/E2F8/E2F7/SNAI1/SOX15/LIF"
"GO:0032200","telomere organization",177,0.367995838967688,1.65660135464852,0.000389322027332336,0.00800568332654377,0.00676400691280466,4879,"tags=35%, list=26%, signal=26%","CCNE1/DKC1/AURKB/PIF1/EXO1/BLM/SMG5/DCLRE1C/CCT6A/CCT4/RAD51/DNA2/CCT5/DCLRE1B/TERT/FEN1/TCP1/SMC6/ACTL6A/PCNA/PML/NEK2/BRCA2/GAR1/UCHL5/CDK2/CCT3/RUVBL1/CCT8/RECQL4/HNRNPD/PRKDC/XRCC6/MAD2L2/MYC/RPA1/CCNE2/LRRC34/CCT7/PINX1/NAT10/GNL3L/PRKCQ/HSP90AB1/DHX36/LMNA/SRC/TERF2/NOP10/HSP90AB3P/RIF1/SMC5/MRE11/INO80C/GNL3/DOT1L/H3C2/NSMCE2/RPA2/PARP1/HUS1/HNRNPA2B1"
"GO:0071216","cellular response to biotic stimulus",229,0.338976653539345,1.56834083459762,0.000407914700860444,0.00833113922943788,0.00703898481127959,7247,"tags=56%, list=38%, signal=35%","BPI/CXCL5/RIPK2/IRAK1/OPRK1/SLC7A5/CEBPB/LYN/NOTCH1/CLEC7A/NLRP7/PLCG2/SIRPA/CXCL10/TNIP3/ANKRD1/LCN2/GSTP1/PRKCA/PPARD/SCARB1/GBP5/IL1A/NR1I2/HMGB2/LBP/FBH1/BMP6/TNF/EPHB2/CXCL6/CX3CL1/MAP2K3/CXCL8/TLR6/CDK4/PLAA/HSF1/ASS1/TLR2/TLR1/TSPO/LILRB2/PDCD1LG2/EME1/CYRIB/FCAR/NFKBIB/CD274/CD180/CD14/CDK19/BCR/CD40/MALT1/NOS2/IGFBPL1/FZD5/CD80/VIM/GIT1/CMPK2/MAPK14/HCK/MYD88/HMGB1/MTDH/SMC1A/LILRB1/PDE4B/CASP1/CD86/IRAK2/PTPN22/TNFAIP3/IRF5/CXCL9/SYK/GFI1/MRC1/RBM14/TIFAB/CCL2/NUGGC/GSK3A/CCR5/HSPA5/CARD16/MUS81/IL1B/CD6/PTAFR/SPI1/TNFRSF1B/IL18/DDIT3/IL10/MAP2K7/RELA/TLR5/PRPF8/DAB2IP/LDOC1/SCIMP/TIGAR/MMP9/TICAM1/SPON2/CAPN2/STAP1/B2M/TP53/LITAF/FCGR2B/ADAM9/NOD2/LY96/IRF3/MAPK1/UPF1/SELENOS/KLRC4-KLRK1/KLRK1/PTPN11/NFKBIL1/PPM1E/HAVCR2/AKAP8/MMP3"
"GO:0022408","negative regulation of cell-cell adhesion",191,0.350694914176819,1.59234695510947,0.000423391139375474,0.00850310538245744,0.00718427912287647,5784,"tags=45%, list=30%, signal=32%","CDKN2A/GTPBP4/UBASH3B/PTPN2/CEBPB/PELI1/NOTCH1/TRPV4/IL20RB/PPARA/IDO1/TNFRSF21/CBFB/PRNP/RUNX3/BMP2/IL2RA/SERPINE2/ANXA1/EPCAM/ADTRP/LAG3/BMP6/ARG2/IL4I1/CSK/MAD2L2/FXYD5/ASS1/VEGFA/DUSP22/LILRB2/PDCD1LG2/GNRH1/NF2/CD274/GLMN/SOCS1/TMEM131L/BTN2A2/PODXL/YWHAG/CTLA4/MAPK7/CD80/CEACAM1/PAG1/SCRIB/PPM1F/USP5/NRARP/MBP/HMGB1/CASP3/YTHDF2/MAP2K1/LILRB4/C1QTNF1/LILRB1/HLA-G/PTK2/FOXP3/JAK3/CD86/PTPN22/MAD1L1/PDCD1/LAX1/ZC3H8/MDK/TIGIT/SOCS5/ALOX12/RGCC/RC3H2/GPNMB/XCL1/IRF1/DLG1/HLA-E/TBX21/VSIG4/LGALS9/LGALS1/CD300A/SPI1"
